;kW
2015-03-11 22:30;237
2015-03-11 23:00;216
2015-03-11 23:30;226
2015-03-12 00:00;215
2015-03-12 00:30;220
2015-03-12 01:00;215
2015-03-12 01:30;215
2015-03-12 02:00;210
2015-03-12 02:30;213
2015-03-12 03:00;217
2015-03-12 03:30;212
2015-03-12 04:00;205
2015-03-12 04:30;203
2015-03-12 05:00;199
2015-03-12 05:30;206
2015-03-12 06:00;207
2015-03-12 06:30;233
2015-03-12 07:00;306
2015-03-12 07:30;369
2015-03-12 08:00;395
2015-03-12 08:30;443
2015-03-12 09:00;457
2015-03-12 09:30;500
2015-03-12 10:00;508
2015-03-12 10:30;525
2015-03-12 11:00;523
2015-03-12 11:30;537
2015-03-12 12:00;541
2015-03-12 12:30;562
2015-03-12 13:00;561
2015-03-12 13:30;560
2015-03-12 14:00;585
2015-03-12 14:30;583
2015-03-12 15:00;554
2015-03-12 15:30;542
2015-03-12 16:00;513
2015-03-12 16:30;463
2015-03-12 17:00;405
2015-03-12 17:30;359
2015-03-12 18:00;312
2015-03-12 18:30;261
2015-03-12 19:00;258
2015-03-12 19:30;245
2015-03-12 20:00;237
2015-03-12 20:30;221
2015-03-12 21:00;223
2015-03-12 21:30;229
2015-03-12 22:00;220
2015-03-12 22:30;207
2015-03-12 23:00;199
2015-03-12 23:30;201
2015-03-13 00:00;197
2015-03-13 00:30;201
2015-03-13 01:00;204
2015-03-13 01:30;204
2015-03-13 02:00;209
2015-03-13 02:30;208
2015-03-13 03:00;198
2015-03-13 03:30;202
2015-03-13 04:00;195
2015-03-13 04:30;194
2015-03-13 05:00;189
2015-03-13 05:30;198
2015-03-13 06:00;207
2015-03-13 06:30;238
2015-03-13 07:00;301
2015-03-13 07:30;358
2015-03-13 08:00;386
2015-03-13 08:30;421
2015-03-13 09:00;482
2015-03-13 09:30;517
2015-03-13 10:00;542
2015-03-13 10:30;548
2015-03-13 11:00;540
2015-03-13 11:30;551
2015-03-13 12:00;542
2015-03-13 12:30;566
2015-03-13 13:00;565
2015-03-13 13:30;515
2015-03-13 14:00;516
2015-03-13 14:30;503
2015-03-13 15:00;469
2015-03-13 15:30;440
2015-03-13 16:00;428
2015-03-13 16:30;394
2015-03-13 17:00;379
2015-03-13 17:30;316
2015-03-13 18:00;285
2015-03-13 18:30;268
2015-03-13 19:00;270
2015-03-13 19:30;278
2015-03-13 20:00;266
2015-03-13 20:30;269
2015-03-13 21:00;260
2015-03-13 21:30;265
2015-03-13 22:00;248
2015-03-13 22:30;231
2015-03-13 23:00;228
2015-03-13 23:30;234
2015-03-14 00:00;206
2015-03-14 00:30;194
2015-03-14 01:00;192
2015-03-14 01:30;196
2015-03-14 02:00;186
2015-03-14 02:30;186
2015-03-14 03:00;183
2015-03-14 03:30;191
2015-03-14 04:00;186
2015-03-14 04:30;188
2015-03-14 05:00;179
2015-03-14 05:30;193
2015-03-14 06:00;191
2015-03-14 06:30;171
2015-03-14 07:00;173
2015-03-14 07:30;166
2015-03-14 08:00;185
2015-03-14 08:30;202
2015-03-14 09:00;206
2015-03-14 09:30;209
2015-03-14 10:00;219
2015-03-14 10:30;225
2015-03-14 11:00;219
2015-03-14 11:30;226
2015-03-14 12:00;230
2015-03-14 12:30;229
2015-03-14 13:00;236
2015-03-14 13:30;252
2015-03-14 14:00;246
2015-03-14 14:30;247
2015-03-14 15:00;249
2015-03-14 15:30;255
2015-03-14 16:00;243
2015-03-14 16:30;243
2015-03-14 17:00;238
2015-03-14 17:30;233
2015-03-14 18:00;224
2015-03-14 18:30;217
2015-03-14 19:00;220
2015-03-14 19:30;209
2015-03-14 20:00;211
2015-03-14 20:30;200
2015-03-14 21:00;203
2015-03-14 21:30;203
2015-03-14 22:00;198
2015-03-14 22:30;199
2015-03-14 23:00;191
2015-03-14 23:30;192
2015-03-15 00:00;190
2015-03-15 00:30;194
2015-03-15 01:00;189
2015-03-15 01:30;186
2015-03-15 02:00;178
2015-03-15 02:30;182
2015-03-15 03:00;175
2015-03-15 03:30;176
2015-03-15 04:00;179
2015-03-15 04:30;184
2015-03-15 05:00;182
2015-03-15 05:30;195
2015-03-15 06:00;186
2015-03-15 06:30;174
2015-03-15 07:00;162
2015-03-15 07:30;154
2015-03-15 08:00;161
2015-03-15 08:30;167
2015-03-15 09:00;178
2015-03-15 09:30;184
2015-03-15 10:00;202
2015-03-15 10:30;207
2015-03-15 11:00;212
2015-03-15 11:30;205
2015-03-15 12:00;212
2015-03-15 12:30;212
2015-03-15 13:00;214
2015-03-15 13:30;219
2015-03-15 14:00;224
2015-03-15 14:30;225
2015-03-15 15:00;222
2015-03-15 15:30;227
2015-03-15 16:00;223
2015-03-15 16:30;223
2015-03-15 17:00;221
2015-03-15 17:30;216
2015-03-15 18:00;214
2015-03-15 18:30;202
2015-03-15 19:00;215
2015-03-15 19:30;219
2015-03-15 20:00;209
2015-03-15 20:30;206
2015-03-15 21:00;209
2015-03-15 21:30;198
2015-03-15 22:00;208
2015-03-15 22:30;208
2015-03-15 23:00;198
2015-03-15 23:30;182
2015-03-16 00:00;187
2015-03-16 00:30;186
2015-03-16 01:00;185
2015-03-16 01:30;181
2015-03-16 02:00;182
2015-03-16 02:30;180
2015-03-16 03:00;185
2015-03-16 03:30;174
2015-03-16 04:00;185
2015-03-16 04:30;176
2015-03-16 05:00;174
2015-03-16 05:30;180
2015-03-16 06:00;184
2015-03-16 06:30;227
2015-03-16 07:00;304
2015-03-16 07:30;354
2015-03-16 08:00;405
2015-03-16 08:30;429
2015-03-16 09:00;471
2015-03-16 09:30;466
2015-03-16 10:00;490
2015-03-16 10:30;518
2015-03-16 11:00;531
2015-03-16 11:30;521
2015-03-16 12:00;546
2015-03-16 12:30;577
2015-03-16 13:00;591
2015-03-16 13:30;579
2015-03-16 14:00;584
2015-03-16 14:30;580
2015-03-16 15:00;568
2015-03-16 15:30;557
2015-03-16 16:00;504
2015-03-16 16:30;426
2015-03-16 17:00;394
2015-03-16 17:30;352
2015-03-16 18:00;306
2015-03-16 18:30;265
2015-03-16 19:00;260
2015-03-16 19:30;263
2015-03-16 20:00;239
2015-03-16 20:30;227
2015-03-16 21:00;229
2015-03-16 21:30;224
2015-03-16 22:00;221
2015-03-16 22:30;222
2015-03-16 23:00;216
2015-03-16 23:30;210
2015-03-17 00:00;201
2015-03-17 00:30;197
2015-03-17 01:00;192
2015-03-17 01:30;196
2015-03-17 02:00;190
2015-03-17 02:30;192
2015-03-17 03:00;190
2015-03-17 03:30;193
2015-03-17 04:00;196
2015-03-17 04:30;194
2015-03-17 05:00;191
2015-03-17 05:30;195
2015-03-17 06:00;196
2015-03-17 06:30;240
2015-03-17 07:00;315
2015-03-17 07:30;364
2015-03-17 08:00;447
2015-03-17 08:30;473
2015-03-17 09:00;507
2015-03-17 09:30;520
2015-03-17 10:00;569
2015-03-17 10:30;581
2015-03-17 11:00;569
2015-03-17 11:30;568
2015-03-17 12:00;611
2015-03-17 12:30;635
2015-03-17 13:00;640
2015-03-17 13:30;597
2015-03-17 14:00;573
2015-03-17 14:30;575
2015-03-17 15:00;582
2015-03-17 15:30;580
2015-03-17 16:00;513
2015-03-17 16:30;460
2015-03-17 17:00;443
2015-03-17 17:30;395
2015-03-17 18:00;333
2015-03-17 18:30;297
2015-03-17 19:00;282
2015-03-17 19:30;256
2015-03-17 20:00;235
2015-03-17 20:30;218
2015-03-17 21:00;207
2015-03-17 21:30;204
2015-03-17 22:00;204
2015-03-17 22:30;201
2015-03-17 23:00;196
2015-03-17 23:30;203
2015-03-18 00:00;198
2015-03-18 00:30;195
2015-03-18 01:00;190
2015-03-18 01:30;185
2015-03-18 02:00;192
2015-03-18 02:30;186
2015-03-18 03:00;181
2015-03-18 03:30;184
2015-03-18 04:00;182
2015-03-18 04:30;190
2015-03-18 05:00;193
2015-03-18 05:30;187
2015-03-18 06:00;200
2015-03-18 06:30;256
2015-03-18 07:00;318
2015-03-18 07:30;354
2015-03-18 08:00;424
2015-03-18 08:30;477
2015-03-18 09:00;493
2015-03-18 09:30;517
2015-03-18 10:00;551
2015-03-18 10:30;569
2015-03-18 11:00;583
2015-03-18 11:30;590
2015-03-18 12:00;605
2015-03-18 12:30;581
2015-03-18 13:00;559
2015-03-18 13:30;551
2015-03-18 14:00;550
2015-03-18 14:30;541
2015-03-18 15:00;522
2015-03-18 15:30;501
2015-03-18 16:00;494
2015-03-18 16:30;458
2015-03-18 17:00;398
2015-03-18 17:30;321
2015-03-18 18:00;265
2015-03-18 18:30;239
2015-03-18 19:00;231
2015-03-18 19:30;231
2015-03-18 20:00;221
2015-03-18 20:30;201
2015-03-18 21:00;201
2015-03-18 21:30;203
2015-03-18 22:00;203
2015-03-18 22:30;204
2015-03-18 23:00;202
2015-03-18 23:30;200
2015-03-19 00:00;196
2015-03-19 00:30;195
2015-03-19 01:00;192
2015-03-19 01:30;191
2015-03-19 02:00;193
2015-03-19 02:30;190
2015-03-19 03:00;183
2015-03-19 03:30;185
2015-03-19 04:00;190
2015-03-19 04:30;191
2015-03-19 05:00;187
2015-03-19 05:30;194
2015-03-19 06:00;194
2015-03-19 06:30;232
2015-03-19 07:00;295
2015-03-19 07:30;348
2015-03-19 08:00;400
2015-03-19 08:30;410
2015-03-19 09:00;452
2015-03-19 09:30;460
2015-03-19 10:00;492
2015-03-19 10:30;489
2015-03-19 11:00;525
2015-03-19 11:30;507
2015-03-19 12:00;510
2015-03-19 12:30;534
2015-03-19 13:00;528
2015-03-19 13:30;498
2015-03-19 14:00;507
2015-03-19 14:30;506
2015-03-19 15:00;487
2015-03-19 15:30;472
2015-03-19 16:00;443
2015-03-19 16:30;396
2015-03-19 17:00;371
2015-03-19 17:30;336
2015-03-19 18:00;265
2015-03-19 18:30;217
2015-03-19 19:00;221
2015-03-19 19:30;231
2015-03-19 20:00;215
2015-03-19 20:30;214
2015-03-19 21:00;205
2015-03-19 21:30;201
2015-03-19 22:00;190
2015-03-19 22:30;193
2015-03-19 23:00;193
2015-03-19 23:30;185
2015-03-20 00:00;185
2015-03-20 00:30;185
2015-03-20 01:00;183
2015-03-20 01:30;189
2015-03-20 02:00;184
2015-03-20 02:30;183
2015-03-20 03:00;180
2015-03-20 03:30;184
2015-03-20 04:00;183
2015-03-20 04:30;179
2015-03-20 05:00;181
2015-03-20 05:30;186
2015-03-20 06:00;189
2015-03-20 06:30;219
2015-03-20 07:00;292
2015-03-20 07:30;330
2015-03-20 08:00;370
2015-03-20 08:30;364
2015-03-20 09:00;390
2015-03-20 09:30;412
2015-03-20 10:00;452
2015-03-20 10:30;477
2015-03-20 11:00;491
2015-03-20 11:30;501
2015-03-20 12:00;502
2015-03-20 12:30;507
2015-03-20 13:00;524
2015-03-20 13:30;516
2015-03-20 14:00;507
2015-03-20 14:30;500
2015-03-20 15:00;491
2015-03-20 15:30;465
2015-03-20 16:00;423
2015-03-20 16:30;357
2015-03-20 17:00;319
2015-03-20 17:30;273
2015-03-20 18:00;237
2015-03-20 18:30;236
2015-03-20 19:00;234
2015-03-20 19:30;222
2015-03-20 20:00;213
2015-03-20 20:30;201
2015-03-20 21:00;203
2015-03-20 21:30;200
2015-03-20 22:00;201
2015-03-20 22:30;196
2015-03-20 23:00;191
2015-03-20 23:30;192
2015-03-21 00:00;191
2015-03-21 00:30;190
2015-03-21 01:00;194
2015-03-21 01:30;189
2015-03-21 02:00;191
2015-03-21 02:30;186
2015-03-21 03:00;187
2015-03-21 03:30;193
2015-03-21 04:00;185
2015-03-21 04:30;180
2015-03-21 05:00;185
2015-03-21 05:30;186
2015-03-21 06:00;183
2015-03-21 06:30;173
2015-03-21 07:00;171
2015-03-21 07:30;165
2015-03-21 08:00;174
2015-03-21 08:30;182
2015-03-21 09:00;189
2015-03-21 09:30;191
2015-03-21 10:00;212
2015-03-21 10:30;210
2015-03-21 11:00;222
2015-03-21 11:30;212
2015-03-21 12:00;208
2015-03-21 12:30;210
2015-03-21 13:00;220
2015-03-21 13:30;217
2015-03-21 14:00;218
2015-03-21 14:30;211
2015-03-21 15:00;191
2015-03-21 15:30;181
2015-03-21 16:00;178
2015-03-21 16:30;176
2015-03-21 17:00;178
2015-03-21 17:30;178
2015-03-21 18:00;182
2015-03-21 18:30;196
2015-03-21 19:00;206
2015-03-21 19:30;206
2015-03-21 20:00;190
2015-03-21 20:30;189
2015-03-21 21:00;189
2015-03-21 21:30;184
2015-03-21 22:00;189
2015-03-21 22:30;184
2015-03-21 23:00;185
2015-03-21 23:30;187
2015-03-22 00:00;183
2015-03-22 00:30;179
2015-03-22 01:00;179
2015-03-22 01:30;178
2015-03-22 02:00;182
2015-03-22 02:30;180
2015-03-22 03:00;177
2015-03-22 03:30;180
2015-03-22 04:00;174
2015-03-22 04:30;177
2015-03-22 05:00;173
2015-03-22 05:30;179
2015-03-22 06:00;178
2015-03-22 06:30;164
2015-03-22 07:00;160
2015-03-22 07:30;160
2015-03-22 08:00;158
2015-03-22 08:30;156
2015-03-22 09:00;164
2015-03-22 09:30;172
2015-03-22 10:00;184
2015-03-22 10:30;185
2015-03-22 11:00;190
2015-03-22 11:30;195
2015-03-22 12:00;198
2015-03-22 12:30;197
2015-03-22 13:00;200
2015-03-22 13:30;205
2015-03-22 14:00;201
2015-03-22 14:30;188
2015-03-22 15:00;169
2015-03-22 15:30;172
2015-03-22 16:00;178
2015-03-22 16:30;172
2015-03-22 17:00;170
2015-03-22 17:30;178
2015-03-22 18:00;181
2015-03-22 18:30;188
2015-03-22 19:00;180
2015-03-22 19:30;174
2015-03-22 20:00;181
2015-03-22 20:30;181
2015-03-22 21:00;170
2015-03-22 21:30;170
2015-03-22 22:00;174
2015-03-22 22:30;170
2015-03-22 23:00;172
2015-03-22 23:30;172
2015-03-23 00:00;175
2015-03-23 00:30;173
2015-03-23 01:00;170
2015-03-23 01:30;168
2015-03-23 02:00;171
2015-03-23 02:30;175
2015-03-23 03:00;169
2015-03-23 03:30;167
2015-03-23 04:00;170
2015-03-23 04:30;172
2015-03-23 05:00;162
2015-03-23 05:30;172
2015-03-23 06:00;175
2015-03-23 06:30;190
2015-03-23 07:00;282
2015-03-23 07:30;345
2015-03-23 08:00;389
2015-03-23 08:30;411
2015-03-23 09:00;431
2015-03-23 09:30;446
2015-03-23 10:00;467
2015-03-23 10:30;466
2015-03-23 11:00;465
2015-03-23 11:30;470
2015-03-23 12:00;495
2015-03-23 12:30;507
2015-03-23 13:00;507
2015-03-23 13:30;498
2015-03-23 14:00;509
2015-03-23 14:30;512
2015-03-23 15:00;499
2015-03-23 15:30;497
2015-03-23 16:00;461
2015-03-23 16:30;428
2015-03-23 17:00;387
2015-03-23 17:30;320
2015-03-23 18:00;282
2015-03-23 18:30;250
2015-03-23 19:00;242
2015-03-23 19:30;237
2015-03-23 20:00;220
2015-03-23 20:30;226
2015-03-23 21:00;209
2015-03-23 21:30;197
2015-03-23 22:00;204
2015-03-23 22:30;200
2015-03-23 23:00;194
2015-03-23 23:30;192
2015-03-24 00:00;194
2015-03-24 00:30;191
2015-03-24 01:00;190
2015-03-24 01:30;186
2015-03-24 02:00;185
2015-03-24 02:30;186
2015-03-24 03:00;185
2015-03-24 03:30;181
2015-03-24 04:00;177
2015-03-24 04:30;179
2015-03-24 05:00;175
2015-03-24 05:30;182
2015-03-24 06:00;185
2015-03-24 06:30;221
2015-03-24 07:00;295
2015-03-24 07:30;377
2015-03-24 08:00;430
2015-03-24 08:30;472
2015-03-24 09:00;469
2015-03-24 09:30;482
2015-03-24 10:00;497
2015-03-24 10:30;489
2015-03-24 11:00;508
2015-03-24 11:30;524
2015-03-24 12:00;543
2015-03-24 12:30;541
2015-03-24 13:00;554
2015-03-24 13:30;546
2015-03-24 14:00;563
2015-03-24 14:30;564
2015-03-24 15:00;576
2015-03-24 15:30;550
2015-03-24 16:00;508
2015-03-24 16:30;448
2015-03-24 17:00;388
2015-03-24 17:30;337
2015-03-24 18:00;260
2015-03-24 18:30;245
2015-03-24 19:00;249
2015-03-24 19:30;243
2015-03-24 20:00;245
2015-03-24 20:30;241
2015-03-24 21:00;226
2015-03-24 21:30;215
2015-03-24 22:00;208
2015-03-24 22:30;210
2015-03-24 23:00;212
2015-03-24 23:30;202
2015-03-25 00:00;199
2015-03-25 00:30;199
2015-03-25 01:00;198
2015-03-25 01:30;195
2015-03-25 02:00;190
2015-03-25 02:30;198
2015-03-25 03:00;200
2015-03-25 03:30;195
2015-03-25 04:00;190
2015-03-25 04:30;200
2015-03-25 05:00;200
2015-03-25 05:30;199
2015-03-25 06:00;198
2015-03-25 06:30;251
2015-03-25 07:00;315
2015-03-25 07:30;357
2015-03-25 08:00;411
2015-03-25 08:30;445
2015-03-25 09:00;482
2015-03-25 09:30;512
2015-03-25 10:00;515
2015-03-25 10:30;546
2015-03-25 11:00;556
2015-03-25 11:30;580
2015-03-25 12:00;556
2015-03-25 12:30;535
2015-03-25 13:00;526
2015-03-25 13:30;500
2015-03-25 14:00;514
2015-03-25 14:30;547
2015-03-25 15:00;552
2015-03-25 15:30;521
2015-03-25 16:00;486
2015-03-25 16:30;427
2015-03-25 17:00;392
2015-03-25 17:30;348
2015-03-25 18:00;288
2015-03-25 18:30;252
2015-03-25 19:00;252
2015-03-25 19:30;241
2015-03-25 20:00;233
2015-03-25 20:30;227
2015-03-25 21:00;210
2015-03-25 21:30;195
2015-03-25 22:00;189
2015-03-25 22:30;190
2015-03-25 23:00;189
2015-03-25 23:30;179
2015-03-26 00:00;184
2015-03-26 00:30;187
2015-03-26 01:00;186
2015-03-26 01:30;188
2015-03-26 02:00;191
2015-03-26 02:30;187
2015-03-26 03:00;186
2015-03-26 03:30;186
2015-03-26 04:00;185
2015-03-26 04:30;185
2015-03-26 05:00;187
2015-03-26 05:30;188
2015-03-26 06:00;195
2015-03-26 06:30;237
2015-03-26 07:00;303
2015-03-26 07:30;371
2015-03-26 08:00;418
2015-03-26 08:30;440
2015-03-26 09:00;474
2015-03-26 09:30;479
2015-03-26 10:00;490
2015-03-26 10:30;478
2015-03-26 11:00;461
2015-03-26 11:30;472
2015-03-26 12:00;499
2015-03-26 12:30;519
2015-03-26 13:00;513
2015-03-26 13:30;502
2015-03-26 14:00;499
2015-03-26 14:30;509
2015-03-26 15:00;473
2015-03-26 15:30;447
2015-03-26 16:00;419
2015-03-26 16:30;361
2015-03-26 17:00;325
2015-03-26 17:30;300
2015-03-26 18:00;245
2015-03-26 18:30;208
2015-03-26 19:00;212
2015-03-26 19:30;207
2015-03-26 20:00;191
2015-03-26 20:30;186
2015-03-26 21:00;183
2015-03-26 21:30;178
2015-03-26 22:00;175
2015-03-26 22:30;180
2015-03-26 23:00;179
2015-03-26 23:30;174
2015-03-27 00:00;171
2015-03-27 00:30;180
2015-03-27 01:00;181
2015-03-27 01:30;174
2015-03-27 02:00;173
2015-03-27 02:30;159
2015-03-27 03:00;170
2015-03-27 03:30;167
2015-03-27 04:00;160
2015-03-27 04:30;164
2015-03-27 05:00;167
2015-03-27 05:30;166
2015-03-27 06:00;167
2015-03-27 06:30;198
2015-03-27 07:00;249
2015-03-27 07:30;328
2015-03-27 08:00;378
2015-03-27 08:30;406
2015-03-27 09:00;450
2015-03-27 09:30;453
2015-03-27 10:00;476
2015-03-27 10:30;477
2015-03-27 11:00;471
2015-03-27 11:30;473
2015-03-27 12:00;473
2015-03-27 12:30;480
2015-03-27 13:00;475
2015-03-27 13:30;439
2015-03-27 14:00;432
2015-03-27 14:30;441
2015-03-27 15:00;402
2015-03-27 15:30;363
2015-03-27 16:00;317
2015-03-27 16:30;272
2015-03-27 17:00;243
2015-03-27 17:30;221
2015-03-27 18:00;194
2015-03-27 18:30;189
2015-03-27 19:00;202
2015-03-27 19:30;195
2015-03-27 20:00;187
2015-03-27 20:30;191
2015-03-27 21:00;188
2015-03-27 21:30;184
2015-03-27 22:00;179
2015-03-27 22:30;177
2015-03-27 23:00;173
2015-03-27 23:30;177
2015-03-28 00:00;178
2015-03-28 00:30;179
2015-03-28 01:00;179
2015-03-28 01:30;181
2015-03-28 02:00;179
2015-03-28 02:30;171
2015-03-28 03:00;85
2015-03-28 03:30;87
2015-03-28 04:00;87
2015-03-28 04:30;86
2015-03-28 05:00;135
2015-03-28 05:30;180
2015-03-28 06:00;170
2015-03-28 06:30;154
2015-03-28 07:00;144
2015-03-28 07:30;138
2015-03-28 08:00;140
2015-03-28 08:30;145
2015-03-28 09:00;158
2015-03-28 09:30;164
2015-03-28 10:00;165
2015-03-28 10:30;169
2015-03-28 11:00;165
2015-03-28 11:30;178
2015-03-28 12:00;187
2015-03-28 12:30;181
2015-03-28 13:00;186
2015-03-28 13:30;187
2015-03-28 14:00;197
2015-03-28 14:30;190
2015-03-28 15:00;184
2015-03-28 15:30;180
2015-03-28 16:00;172
2015-03-28 16:30;167
2015-03-28 17:00;172
2015-03-28 17:30;161
2015-03-28 18:00;157
2015-03-28 18:30;155
2015-03-28 19:00;167
2015-03-28 19:30;167
2015-03-28 20:00;160
2015-03-28 20:30;158
2015-03-28 21:00;158
2015-03-28 21:30;156
2015-03-28 22:00;158
2015-03-28 22:30;152
2015-03-28 23:00;154
2015-03-28 23:30;160
2015-03-29 00:00;159
2015-03-29 00:30;153
2015-03-29 01:00;155
2015-03-29 01:30;153
2015-03-29 02:00;157
2015-03-29 02:30;156
2015-03-29 03:00;150
2015-03-29 03:30;149
2015-03-29 04:00;152
2015-03-29 04:30;151
2015-03-29 05:00;153
2015-03-29 05:30;165
2015-03-29 06:00;155
2015-03-29 06:30;144
2015-03-29 07:00;129
2015-03-29 07:30;135
2015-03-29 08:00;135
2015-03-29 08:30;135
2015-03-29 09:00;140
2015-03-29 09:30;144
2015-03-29 10:00;154
2015-03-29 10:30;151
2015-03-29 11:00;150
2015-03-29 11:30;151
2015-03-29 12:00;156
2015-03-29 12:30;165
2015-03-29 13:00;154
2015-03-29 13:30;161
2015-03-29 14:00;164
2015-03-29 14:30;169
2015-03-29 15:00;163
2015-03-29 15:30;151
2015-03-29 16:00;151
2015-03-29 16:30;153
2015-03-29 17:00;151
2015-03-29 17:30;158
2015-03-29 18:00;154
2015-03-29 18:30;158
2015-03-29 19:00;165
2015-03-29 19:30;159
2015-03-29 20:00;164
2015-03-29 20:30;162
2015-03-29 21:00;155
2015-03-29 21:30;158
2015-03-29 22:00;158
2015-03-29 22:30;157
2015-03-29 23:00;152
2015-03-29 23:30;151
2015-03-30 00:00;153
2015-03-30 00:30;154
2015-03-30 01:00;157
2015-03-30 01:30;159
2015-03-30 02:00;160
2015-03-30 02:30;150
2015-03-30 03:00;145
2015-03-30 03:30;146
2015-03-30 04:00;151
2015-03-30 04:30;149
2015-03-30 05:00;151
2015-03-30 05:30;165
2015-03-30 06:00;175
2015-03-30 06:30;183
2015-03-30 07:00;210
2015-03-30 07:30;232
2015-03-30 08:00;263
2015-03-30 08:30;282
2015-03-30 09:00;325
2015-03-30 09:30;337
2015-03-30 10:00;338
2015-03-30 10:30;345
2015-03-30 11:00;333
2015-03-30 11:30;343
2015-03-30 12:00;351
2015-03-30 12:30;366
2015-03-30 13:00;357
2015-03-30 13:30;354
2015-03-30 14:00;361
2015-03-30 14:30;367
2015-03-30 15:00;348
2015-03-30 15:30;344
2015-03-30 16:00;310
2015-03-30 16:30;269
2015-03-30 17:00;228
2015-03-30 17:30;201
2015-03-30 18:00;192
2015-03-30 18:30;203
2015-03-30 19:00;201
2015-03-30 19:30;190
2015-03-30 20:00;187
2015-03-30 20:30;182
2015-03-30 21:00;177
2015-03-30 21:30;182
2015-03-30 22:00;179
2015-03-30 22:30;170
2015-03-30 23:00;173
2015-03-30 23:30;166
2015-03-31 00:00;165
2015-03-31 00:30;166
2015-03-31 01:00;168
2015-03-31 01:30;166
2015-03-31 02:00;164
2015-03-31 02:30;160
2015-03-31 03:00;162
2015-03-31 03:30;162
2015-03-31 04:00;170
2015-03-31 04:30;167
2015-03-31 05:00;163
2015-03-31 05:30;167
2015-03-31 06:00;176
2015-03-31 06:30;186
2015-03-31 07:00;209
2015-03-31 07:30;257
2015-03-31 08:00;285
2015-03-31 08:30;298
2015-03-31 09:00;310
2015-03-31 09:30;317
2015-03-31 10:00;369
2015-03-31 10:30;377
2015-03-31 11:00;381
2015-03-31 11:30;366
2015-03-31 12:00;378
2015-03-31 12:30;400
2015-03-31 13:00;390
2015-03-31 13:30;376
2015-03-31 14:00;385
2015-03-31 14:30;382
2015-03-31 15:00;383
2015-03-31 15:30;372
2015-03-31 16:00;335
2015-03-31 16:30;291
2015-03-31 17:00;229
2015-03-31 17:30;215
2015-03-31 18:00;194
2015-03-31 18:30;207
2015-03-31 19:00;203
2015-03-31 19:30;196
2015-03-31 20:00;191
2015-03-31 20:30;179
2015-03-31 21:00;176
2015-03-31 21:30;186
2015-03-31 22:00;181
2015-03-31 22:30;186
2015-03-31 23:00;179
2015-03-31 23:30;174
2015-04-01 00:00;169
2015-04-01 00:30;171
2015-04-01 01:00;169
2015-04-01 01:30;168
2015-04-01 02:00;173
2015-04-01 02:30;172
2015-04-01 03:00;175
2015-04-01 03:30;171
2015-04-01 04:00;173
2015-04-01 04:30;175
2015-04-01 05:00;168
2015-04-01 05:30;171
2015-04-01 06:00;179
2015-04-01 06:30;186
2015-04-01 07:00;217
2015-04-01 07:30;253
2015-04-01 08:00;272
2015-04-01 08:30;288
2015-04-01 09:00;310
2015-04-01 09:30;329
2015-04-01 10:00;319
2015-04-01 10:30;331
2015-04-01 11:00;336
2015-04-01 11:30;327
2015-04-01 12:00;338
2015-04-01 12:30;358
2015-04-01 13:00;375
2015-04-01 13:30;371
2015-04-01 14:00;370
2015-04-01 14:30;368
2015-04-01 15:00;367
2015-04-01 15:30;340
2015-04-01 16:00;322
2015-04-01 16:30;289
2015-04-01 17:00;247
2015-04-01 17:30;218
2015-04-01 18:00;204
2015-04-01 18:30;206
2015-04-01 19:00;210
2015-04-01 19:30;201
2015-04-01 20:00;194
2015-04-01 20:30;189
2015-04-01 21:00;186
2015-04-01 21:30;184
2015-04-01 22:00;193
2015-04-01 22:30;184
2015-04-01 23:00;187
2015-04-01 23:30;179
2015-04-02 00:00;175
2015-04-02 00:30;171
2015-04-02 01:00;176
2015-04-02 01:30;182
2015-04-02 02:00;177
2015-04-02 02:30;177
2015-04-02 03:00;176
2015-04-02 03:30;175
2015-04-02 04:00;175
2015-04-02 04:30;169
2015-04-02 05:00;168
2015-04-02 05:30;179
2015-04-02 06:00;183
2015-04-02 06:30;192
2015-04-02 07:00;218
2015-04-02 07:30;245
2015-04-02 08:00;291
2015-04-02 08:30;312
2015-04-02 09:00;325
2015-04-02 09:30;355
2015-04-02 10:00;368
2015-04-02 10:30;361
2015-04-02 11:00;356
2015-04-02 11:30;352
2015-04-02 12:00;354
2015-04-02 12:30;327
2015-04-02 13:00;314
2015-04-02 13:30;302
2015-04-02 14:00;303
2015-04-02 14:30;289
2015-04-02 15:00;260
2015-04-02 15:30;246
2015-04-02 16:00;205
2015-04-02 16:30;199
2015-04-02 17:00;193
2015-04-02 17:30;184
2015-04-02 18:00;178
2015-04-02 18:30;190
2015-04-02 19:00;188
2015-04-02 19:30;183
2015-04-02 20:00;174
2015-04-02 20:30;171
2015-04-02 21:00;169
2015-04-02 21:30;162
2015-04-02 22:00;162
2015-04-02 22:30;163
2015-04-02 23:00;168
2015-04-02 23:30;164
2015-04-03 00:00;160
2015-04-03 00:30;157
2015-04-03 01:00;155
2015-04-03 01:30;160
2015-04-03 02:00;156
2015-04-03 02:30;162
2015-04-03 03:00;156
2015-04-03 03:30;155
2015-04-03 04:00;159
